[17:54:936] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:54:939] [FINE  ] WHITE's scenario: 0 
[17:54:939] [FINE  ] 1 - score: 0 
[17:54:939] [FINE  ] 1 - Try placing BLACK at: 6,11 
[17:54:942] [FINE  ] WHITE's scenario: 0 
[17:54:942] [FINE  ] 1 - score: 0 
[17:54:942] [FINE  ] 1 - Try placing BLACK at: 8,5 
[17:54:944] [FINE  ] WHITE's scenario: -30 
[17:54:944] [FINE  ] 1 - score: -30 
[17:54:944] [FINE  ] 1 - Try placing BLACK at: 4,8 
[17:54:947] [FINE  ] WHITE's scenario: -140 
[17:54:947] [FINE  ] 1 - score: -140 
[17:54:947] [FINE  ] 1 - Try placing BLACK at: 7,8 
[17:54:948] [FINE  ] WHITE's scenario: -150 
[17:54:948] [FINE  ] 1 - score: -150 
[17:54:949] [FINE  ] 1 - Try placing BLACK at: 7,7 
[17:54:952] [FINE  ] WHITE's scenario: -180 
[17:54:953] [FINE  ] 1 - score: -180 
[17:54:953] [FINE  ] 1 - Try placing BLACK at: 3,8 
[17:54:954] [FINE  ] WHITE's scenario: -260 
[17:54:954] [FINE  ] 1 - score: -260 
[17:54:954] [FINE  ] 1 - Try placing BLACK at: 7,5 
[17:54:955] [FINE  ] WHITE's scenario: -280 
[17:54:956] [FINE  ] 1 - score: -280 
[17:54:956] [FINE  ] 1 - Try placing BLACK at: 4,4 
[17:54:957] [FINE  ] WHITE's scenario: -240 
[17:54:957] [FINE  ] 1 - score: -240 
[17:54:957] [FINE  ] 1 - Try placing BLACK at: 5,4 
[17:54:959] [FINE  ] WHITE's scenario: -200 
[17:54:959] [FINE  ] 1 - score: -200 
[17:54:959] [FINE  ] 1 - Try placing BLACK at: 5,10 
[17:54:960] [FINE  ] WHITE's scenario: -320 
[17:54:961] [FINE  ] 1 - score: -320 
[17:54:961] [FINE  ] 1 - Try placing BLACK at: 7,9 
[17:54:962] [FINE  ] WHITE's scenario: -320 
[17:54:962] [FINE  ] 1 - score: -320 
[17:54:962] [FINE  ] 1 - Try placing BLACK at: 8,7 
[17:54:963] [FINE  ] WHITE's scenario: -320 
[17:54:964] [FINE  ] 1 - score: -320 
[17:54:964] [FINE  ] 1 - Try placing BLACK at: 8,9 
[17:54:965] [FINE  ] WHITE's scenario: -320 
[17:54:965] [FINE  ] 1 - score: -320 
[17:54:965] [FINE  ] 1 - Try placing BLACK at: 4,5 
[17:54:966] [FINE  ] WHITE's scenario: -350 
[17:54:966] [FINE  ] 1 - score: -350 
[17:54:966] [FINE  ] 1 - Try placing BLACK at: 4,10 
[17:54:967] [FINE  ] WHITE's scenario: -350 
[17:54:967] [FINE  ] 1 - score: -350 
[17:54:967] [FINE  ] 1 - Try placing BLACK at: 5,9 
[17:54:968] [FINE  ] WHITE's scenario: -350 
[17:54:969] [FINE  ] 1 - score: -350 
[17:54:969] [FINE  ] 1 - Try placing BLACK at: 6,5 
[17:54:970] [FINE  ] WHITE's scenario: -350 
[17:54:970] [FINE  ] 1 - score: -350 
[17:54:970] [FINE  ] 1 - Try placing BLACK at: 7,11 
[17:54:971] [FINE  ] WHITE's scenario: -350 
[17:54:971] [FINE  ] 1 - score: -350 
[17:54:971] [FINE  ] 1 - Try placing BLACK at: 7,12 
[17:54:972] [FINE  ] WHITE's scenario: -350 
[17:54:973] [FINE  ] 1 - score: -350 
[17:54:973] [FINE  ] 1 - Try placing BLACK at: 8,6 
[17:54:974] [FINE  ] WHITE's scenario: -350 
[17:54:975] [FINE  ] 1 - score: -350 
[17:54:975] [FINE  ] 1 - Try placing BLACK at: 8,10 
[17:54:976] [FINE  ] WHITE's scenario: -350 
[17:54:976] [FINE  ] 1 - score: -350 
[17:54:977] [FINE  ] 1 - Try placing BLACK at: 9,10 
[17:54:977] [FINE  ] WHITE's scenario: -350 
[17:54:978] [FINE  ] 1 - score: -350 
[17:54:978] [FINE  ] 1 - Try placing BLACK at: 2,5 
[17:54:978] [FINE  ] WHITE's scenario: -380 
[17:54:979] [FINE  ] 1 - score: -380 
[17:54:979] [FINE  ] 1 - Try placing BLACK at: 2,6 
[17:54:980] [FINE  ] WHITE's scenario: -230 
[17:54:980] [FINE  ] 1 - score: -230 
[17:54:981] [FINE  ] 1 - Try placing BLACK at: 2,7 
[17:54:982] [FINE  ] WHITE's scenario: -380 
[17:54:982] [FINE  ] 1 - score: -380 
[17:54:982] [FINE  ] 1 - Try placing BLACK at: 3,5 
[17:54:984] [FINE  ] WHITE's scenario: -380 
[17:54:984] [FINE  ] 1 - score: -380 
[17:54:984] [FINE  ] 1 - Try placing BLACK at: 3,7 
[17:54:985] [FINE  ] WHITE's scenario: -380 
[17:54:985] [FINE  ] 1 - score: -380 
[17:54:985] [FINE  ] 1 - Try placing BLACK at: 3,9 
[17:54:986] [FINE  ] WHITE's scenario: -380 
[17:54:986] [FINE  ] 1 - score: -380 
[17:54:986] [FINE  ] 1 - Try placing BLACK at: 3,10 
[17:54:987] [FINE  ] WHITE's scenario: -380 
[17:54:987] [FINE  ] 1 - score: -380 
[17:54:987] [FINE  ] 1 - Try placing BLACK at: 6,4 
[17:54:989] [FINE  ] WHITE's scenario: -380 
[17:54:989] [FINE  ] 1 - score: -380 
[17:54:989] [FINE  ] 1 - Try placing BLACK at: 8,12 
[17:54:990] [FINE  ] WHITE's scenario: -380 
[17:54:990] [FINE  ] 1 - score: -380 
[17:54:990] [FINE  ] 1 - Try placing BLACK at: 9,11 
[17:54:991] [FINE  ] WHITE's scenario: -380 
[17:54:991] [FINE  ] 1 - score: -380 
[17:54:992] [FINE  ] 1 - Try placing BLACK at: 9,12 
[17:54:992] [FINE  ] WHITE's scenario: -380 
[17:54:993] [FINE  ] 1 - score: -380 
[17:54:993] [FINE  ] BLACK best move610 and depth is 1 best score is 0(Branch factor:35; Scenarios Evaluated:35) 
[17:54:993] [FINE  ] 2 - score: 0 
[17:54:993] [FINE  ] 2 - Try placing WHITE at: 6,10 
[17:54:995] [FINE  ] 1 - Try placing BLACK at: 6,5 
[17:54:996] [FINE  ] WHITE's scenario: 290 
[17:54:997] [FINE  ] 1 - score: 290 
[17:54:997] [FINE  ] BLACK best move605 and depth is 1 best score is 290(Branch factor:1; Scenarios Evaluated:1) 
[17:54:997] [FINE  ] 2 - score: 290 
[17:54:997] [FINE  ] 2 - Try placing WHITE at: 5,4 
[17:54:999] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:000] [FINE  ] WHITE's scenario: 20970 
[17:55:001] [FINE  ] 1 - score: 20970 
[17:55:001] [FINE  ] 2 - score: 20970 
[17:55:001] [FINE  ] 2 - Try placing WHITE at: 4,6 
[17:55:004] [FINE  ] 1 - Try placing BLACK at: 6,6 
[17:55:005] [FINE  ] WHITE's scenario: 29710 
[17:55:005] [FINE  ] 1 - score: 29710 
[17:55:005] [FINE  ] 2 - score: 29710 
[17:55:005] [FINE  ] 2 - Try placing WHITE at: 2,6 
[17:55:008] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:010] [FINE  ] WHITE's scenario: 28960 
[17:55:010] [FINE  ] 1 - score: 28960 
[17:55:010] [FINE  ] 2 - score: 28960 
[17:55:010] [FINE  ] 2 - Try placing WHITE at: 4,8 
[17:55:013] [FINE  ] 1 - Try placing BLACK at: 6,6 
[17:55:014] [FINE  ] WHITE's scenario: 29900 
[17:55:014] [FINE  ] 1 - score: 29900 
[17:55:014] [FINE  ] 2 - score: 29900 
[17:55:015] [FINE  ] 2 - Try placing WHITE at: 7,8 
[17:55:017] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:018] [FINE  ] WHITE's scenario: 29860 
[17:55:018] [FINE  ] 1 - score: 29860 
[17:55:018] [FINE  ] 2 - score: 29860 
[17:55:018] [FINE  ] 2 - Try placing WHITE at: 2,7 
[17:55:020] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:021] [FINE  ] WHITE's scenario: 29750 
[17:55:022] [FINE  ] 1 - score: 29750 
[17:55:022] [FINE  ] 2 - score: 29750 
[17:55:022] [FINE  ] 2 - Try placing WHITE at: 3,5 
[17:55:024] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:026] [FINE  ] WHITE's scenario: 29750 
[17:55:026] [FINE  ] 1 - score: 29750 
[17:55:026] [FINE  ] 2 - score: 29750 
[17:55:026] [FINE  ] 2 - Try placing WHITE at: 3,7 
[17:55:028] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:029] [FINE  ] WHITE's scenario: 29750 
[17:55:029] [FINE  ] 1 - score: 29750 
[17:55:029] [FINE  ] 2 - score: 29750 
[17:55:030] [FINE  ] 2 - Try placing WHITE at: 3,8 
[17:55:032] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:034] [FINE  ] WHITE's scenario: 29750 
[17:55:034] [FINE  ] 1 - score: 29750 
[17:55:034] [FINE  ] 2 - score: 29750 
[17:55:034] [FINE  ] 2 - Try placing WHITE at: 3,9 
[17:55:036] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:037] [FINE  ] WHITE's scenario: 29750 
[17:55:038] [FINE  ] 1 - score: 29750 
[17:55:038] [FINE  ] 2 - score: 29750 
[17:55:038] [FINE  ] 2 - Try placing WHITE at: 4,5 
[17:55:041] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:042] [FINE  ] WHITE's scenario: 29750 
[17:55:042] [FINE  ] 1 - score: 29750 
[17:55:042] [FINE  ] 2 - score: 29750 
[17:55:042] [FINE  ] 2 - Try placing WHITE at: 6,11 
[17:55:045] [FINE  ] 1 - Try placing BLACK at: 6,6 
[17:55:046] [FINE  ] WHITE's scenario: 29790 
[17:55:046] [FINE  ] 1 - score: 29790 
[17:55:046] [FINE  ] 2 - score: 29790 
[17:55:046] [FINE  ] 2 - Try placing WHITE at: 7,5 
[17:55:048] [FINE  ] 1 - Try placing BLACK at: 6,6 
[17:55:049] [FINE  ] WHITE's scenario: 29860 
[17:55:049] [FINE  ] 1 - score: 29860 
[17:55:049] [FINE  ] 2 - score: 29860 
[17:55:049] [FINE  ] 2 - Try placing WHITE at: 8,5 
[17:55:052] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:053] [FINE  ] WHITE's scenario: 29840 
[17:55:053] [FINE  ] 1 - score: 29840 
[17:55:053] [FINE  ] 2 - score: 29840 
[17:55:053] [FINE  ] 2 - Try placing WHITE at: 4,4 
[17:55:056] [FINE  ] 1 - Try placing BLACK at: 6,6 
[17:55:058] [FINE  ] WHITE's scenario: 29930 
[17:55:058] [FINE  ] 1 - score: 29930 
[17:55:058] [FINE  ] 2 - score: 29930 
[17:55:058] [FINE  ] 2 - Try placing WHITE at: 4,10 
[17:55:060] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:061] [FINE  ] WHITE's scenario: 29820 
[17:55:061] [FINE  ] 1 - score: 29820 
[17:55:061] [FINE  ] 2 - score: 29820 
[17:55:062] [FINE  ] 2 - Try placing WHITE at: 5,10 
[17:55:064] [FINE  ] 1 - Try placing BLACK at: 6,6 
[17:55:065] [FINE  ] WHITE's scenario: 29860 
[17:55:065] [FINE  ] 1 - score: 29860 
[17:55:065] [FINE  ] 2 - score: 29860 
[17:55:065] [FINE  ] 2 - Try placing WHITE at: 6,4 
[17:55:069] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:070] [FINE  ] WHITE's scenario: 29820 
[17:55:070] [FINE  ] 1 - score: 29820 
[17:55:070] [FINE  ] 2 - score: 29820 
[17:55:070] [FINE  ] 2 - Try placing WHITE at: 6,5 
[17:55:073] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:074] [FINE  ] WHITE's scenario: 29820 
[17:55:074] [FINE  ] 1 - score: 29820 
[17:55:075] [FINE  ] 2 - score: 29820 
[17:55:075] [FINE  ] 2 - Try placing WHITE at: 7,7 
[17:55:076] [FINE  ] 1 - Try placing BLACK at: 6,6 
[17:55:077] [FINE  ] WHITE's scenario: 29930 
[17:55:077] [FINE  ] 1 - score: 29930 
[17:55:077] [FINE  ] 2 - score: 29930 
[17:55:078] [FINE  ] 2 - Try placing WHITE at: 7,11 
[17:55:080] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:081] [FINE  ] WHITE's scenario: 29820 
[17:55:081] [FINE  ] 1 - score: 29820 
[17:55:081] [FINE  ] 2 - score: 29820 
[17:55:081] [FINE  ] 2 - Try placing WHITE at: 7,12 
[17:55:083] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:084] [FINE  ] WHITE's scenario: 29820 
[17:55:084] [FINE  ] 1 - score: 29820 
[17:55:084] [FINE  ] 2 - score: 29820 
[17:55:084] [FINE  ] 2 - Try placing WHITE at: 8,9 
[17:55:086] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:087] [FINE  ] WHITE's scenario: 29820 
[17:55:087] [FINE  ] 1 - score: 29820 
[17:55:087] [FINE  ] 2 - score: 29820 
[17:55:087] [FINE  ] 2 - Try placing WHITE at: 8,10 
[17:55:090] [FINE  ] 1 - Try placing BLACK at: 6,6 
[17:55:091] [FINE  ] WHITE's scenario: 29860 
[17:55:091] [FINE  ] 1 - score: 29860 
[17:55:092] [FINE  ] 2 - score: 29860 
[17:55:092] [FINE  ] 2 - Try placing WHITE at: 8,12 
[17:55:094] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:095] [FINE  ] WHITE's scenario: 29820 
[17:55:095] [FINE  ] 1 - score: 29820 
[17:55:095] [FINE  ] 2 - score: 29820 
[17:55:095] [FINE  ] 2 - Try placing WHITE at: 9,10 
[17:55:097] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:098] [FINE  ] WHITE's scenario: 29820 
[17:55:098] [FINE  ] 1 - score: 29820 
[17:55:098] [FINE  ] 2 - score: 29820 
[17:55:098] [FINE  ] 2 - Try placing WHITE at: 9,11 
[17:55:100] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:101] [FINE  ] WHITE's scenario: 29820 
[17:55:101] [FINE  ] 1 - score: 29820 
[17:55:101] [FINE  ] 2 - score: 29820 
[17:55:101] [FINE  ] 2 - Try placing WHITE at: 2,5 
[17:55:104] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:105] [FINE  ] WHITE's scenario: 29890 
[17:55:105] [FINE  ] 1 - score: 29890 
[17:55:105] [FINE  ] 2 - score: 29890 
[17:55:105] [FINE  ] 2 - Try placing WHITE at: 3,10 
[17:55:108] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:109] [FINE  ] WHITE's scenario: 29890 
[17:55:109] [FINE  ] 1 - score: 29890 
[17:55:109] [FINE  ] 2 - score: 29890 
[17:55:109] [FINE  ] 2 - Try placing WHITE at: 5,9 
[17:55:111] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:112] [FINE  ] WHITE's scenario: 29890 
[17:55:112] [FINE  ] 1 - score: 29890 
[17:55:112] [FINE  ] 2 - score: 29890 
[17:55:112] [FINE  ] 2 - Try placing WHITE at: 7,9 
[17:55:115] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:116] [FINE  ] WHITE's scenario: 29890 
[17:55:116] [FINE  ] 1 - score: 29890 
[17:55:116] [FINE  ] 2 - score: 29890 
[17:55:116] [FINE  ] 2 - Try placing WHITE at: 8,6 
[17:55:119] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:120] [FINE  ] WHITE's scenario: 29890 
[17:55:120] [FINE  ] 1 - score: 29890 
[17:55:120] [FINE  ] 2 - score: 29890 
[17:55:120] [FINE  ] 2 - Try placing WHITE at: 8,7 
[17:55:123] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:124] [FINE  ] WHITE's scenario: 29890 
[17:55:124] [FINE  ] 1 - score: 29890 
[17:55:124] [FINE  ] 2 - score: 29890 
[17:55:124] [FINE  ] 2 - Try placing WHITE at: 9,12 
[17:55:126] [FINE  ] 1 - Try placing BLACK at: 6,10 
[17:55:127] [FINE  ] WHITE's scenario: 29890 
[17:55:127] [FINE  ] 1 - score: 29890 
[17:55:127] [FINE  ] 2 - score: 29890 
[17:55:128] [FINE  ] WHITE best move606 and depth is 2 best score is 0(Branch factor:36; Scenarios Evaluated:70) 
[18:00:175] [FINE  ] 2 - Try placing WHITE at: 9,4 
[18:00:179] [FINE  ] 1 - Try placing BLACK at: 4,6 
[18:00:179] [FINE  ] WHITE's scenario: -250 
[18:00:180] [FINE  ] 1 - score: -250 
[18:00:180] [FINE  ] 1 - Try placing BLACK at: 6,10 
[18:00:180] [FINE  ] WHITE's scenario: -50 
[18:00:181] [FINE  ] 1 - score: -50 
[18:00:181] [FINE  ] 1 - Try placing BLACK at: 6,11 
[18:00:181] [FINE  ] WHITE's scenario: -50 
[18:00:182] [FINE  ] 1 - score: -50 
[18:00:182] [FINE  ] 1 - Try placing BLACK at: 4,8 
[18:00:182] [FINE  ] WHITE's scenario: -190 
[18:00:183] [FINE  ] 1 - score: -190 
[18:00:183] [FINE  ] 1 - Try placing BLACK at: 7,8 
[18:00:183] [FINE  ] WHITE's scenario: -200 
[18:00:184] [FINE  ] 1 - score: -200 
[18:00:184] [FINE  ] 1 - Try placing BLACK at: 7,5 
[18:00:184] [FINE  ] WHITE's scenario: -300 
[18:00:184] [FINE  ] 1 - score: -300 
[18:00:185] [FINE  ] 1 - Try placing BLACK at: 7,7 
[18:00:185] [FINE  ] WHITE's scenario: -230 
[18:00:185] [FINE  ] 1 - score: -230 
[18:00:185] [FINE  ] 1 - Try placing BLACK at: 3,8 
[18:00:186] [FINE  ] WHITE's scenario: -310 
[18:00:186] [FINE  ] 1 - score: -310 
[18:00:186] [FINE  ] 1 - Try placing BLACK at: 4,4 
[18:00:187] [FINE  ] WHITE's scenario: -290 
[18:00:187] [FINE  ] 1 - score: -290 
[18:00:187] [FINE  ] 1 - Try placing BLACK at: 8,7 
[18:00:188] [FINE  ] WHITE's scenario: -340 
[18:00:188] [FINE  ] 1 - score: -340 
[18:00:188] [FINE  ] 1 - Try placing BLACK at: 5,4 
[18:00:189] [FINE  ] WHITE's scenario: -250 
[18:00:189] [FINE  ] 1 - score: -250 
[18:00:189] [FINE  ] 1 - Try placing BLACK at: 5,10 
[18:00:190] [FINE  ] WHITE's scenario: -370 
[18:00:190] [FINE  ] 1 - score: -370 
[18:00:190] [FINE  ] 1 - Try placing BLACK at: 7,4 
[18:00:191] [FINE  ] WHITE's scenario: -370 
[18:00:191] [FINE  ] 1 - score: -370 
[18:00:191] [FINE  ] 1 - Try placing BLACK at: 7,9 
[18:00:192] [FINE  ] WHITE's scenario: -370 
[18:00:192] [FINE  ] 1 - score: -370 
[18:00:192] [FINE  ] 1 - Try placing BLACK at: 8,6 
[18:00:193] [FINE  ] WHITE's scenario: -370 
[18:00:193] [FINE  ] 1 - score: -370 
[18:00:193] [FINE  ] 1 - Try placing BLACK at: 8,9 
[18:00:194] [FINE  ] WHITE's scenario: -370 
[18:00:194] [FINE  ] 1 - score: -370 
[18:00:194] [FINE  ] 1 - Try placing BLACK at: 4,5 
[18:00:195] [FINE  ] WHITE's scenario: -400 
[18:00:195] [FINE  ] 1 - score: -400 
[18:00:195] [FINE  ] 1 - Try placing BLACK at: 4,10 
[18:00:196] [FINE  ] WHITE's scenario: -400 
[18:00:196] [FINE  ] 1 - score: -400 
[18:00:196] [FINE  ] 1 - Try placing BLACK at: 5,9 
[18:00:196] [FINE  ] WHITE's scenario: -400 
[18:00:196] [FINE  ] 1 - score: -400 
[18:00:197] [FINE  ] 1 - Try placing BLACK at: 6,5 
[18:00:197] [FINE  ] WHITE's scenario: -400 
[18:00:197] [FINE  ] 1 - score: -400 
[18:00:197] [FINE  ] 1 - Try placing BLACK at: 7,11 
[18:00:198] [FINE  ] WHITE's scenario: -400 
[18:00:198] [FINE  ] 1 - score: -400 
[18:00:198] [FINE  ] 1 - Try placing BLACK at: 7,12 
[18:00:199] [FINE  ] WHITE's scenario: -400 
[18:00:199] [FINE  ] 1 - score: -400 
[18:00:200] [FINE  ] 1 - Try placing BLACK at: 8,3 
[18:00:200] [FINE  ] WHITE's scenario: -400 
[18:00:201] [FINE  ] 1 - score: -400 
[18:00:201] [FINE  ] 1 - Try placing BLACK at: 8,4 
[18:00:201] [FINE  ] WHITE's scenario: -400 
[18:00:202] [FINE  ] 1 - score: -400 
[18:00:202] [FINE  ] 1 - Try placing BLACK at: 8,10 
[18:00:202] [FINE  ] WHITE's scenario: -400 
[18:00:203] [FINE  ] 1 - score: -400 
[18:00:203] [FINE  ] 1 - Try placing BLACK at: 9,5 
[18:00:203] [FINE  ] WHITE's scenario: -400 
[18:00:204] [FINE  ] 1 - score: -400 
[18:00:204] [FINE  ] 1 - Try placing BLACK at: 9,6 
[18:00:205] [FINE  ] WHITE's scenario: -400 
[18:00:205] [FINE  ] 1 - score: -400 
[18:00:205] [FINE  ] 1 - Try placing BLACK at: 9,10 
[18:00:206] [FINE  ] WHITE's scenario: -400 
[18:00:206] [FINE  ] 1 - score: -400 
[18:00:206] [FINE  ] 1 - Try placing BLACK at: 10,5 
[18:00:207] [FINE  ] WHITE's scenario: -400 
[18:00:207] [FINE  ] 1 - score: -400 
[18:00:207] [FINE  ] 1 - Try placing BLACK at: 2,5 
[18:00:208] [FINE  ] WHITE's scenario: -430 
[18:00:208] [FINE  ] 1 - score: -430 
[18:00:208] [FINE  ] 1 - Try placing BLACK at: 2,6 
[18:00:209] [FINE  ] WHITE's scenario: -280 
[18:00:209] [FINE  ] 1 - score: -280 
[18:00:209] [FINE  ] 1 - Try placing BLACK at: 2,7 
[18:00:210] [FINE  ] WHITE's scenario: -430 
[18:00:210] [FINE  ] 1 - score: -430 
[18:00:210] [FINE  ] 1 - Try placing BLACK at: 3,5 
[18:00:211] [FINE  ] WHITE's scenario: -430 
[18:00:211] [FINE  ] 1 - score: -430 
[18:00:211] [FINE  ] 1 - Try placing BLACK at: 3,7 
[18:00:212] [FINE  ] WHITE's scenario: -430 
[18:00:212] [FINE  ] 1 - score: -430 
[18:00:212] [FINE  ] 1 - Try placing BLACK at: 3,9 
[18:00:213] [FINE  ] WHITE's scenario: -430 
[18:00:213] [FINE  ] 1 - score: -430 
[18:00:213] [FINE  ] 1 - Try placing BLACK at: 3,10 
[18:00:213] [FINE  ] WHITE's scenario: -430 
[18:00:213] [FINE  ] 1 - score: -430 
[18:00:214] [FINE  ] 1 - Try placing BLACK at: 6,4 
[18:00:214] [FINE  ] WHITE's scenario: -430 
[18:00:214] [FINE  ] 1 - score: -430 
[18:00:214] [FINE  ] 1 - Try placing BLACK at: 8,12 
[18:00:215] [FINE  ] WHITE's scenario: -430 
[18:00:215] [FINE  ] 1 - score: -430 
[18:00:215] [FINE  ] 1 - Try placing BLACK at: 9,3 
[18:00:216] [FINE  ] WHITE's scenario: -430 
[18:00:216] [FINE  ] 1 - score: -430 
[18:00:216] [FINE  ] 1 - Try placing BLACK at: 9,11 
[18:00:217] [FINE  ] WHITE's scenario: -430 
[18:00:217] [FINE  ] 1 - score: -430 
[18:00:217] [FINE  ] 1 - Try placing BLACK at: 9,12 
[18:00:217] [FINE  ] WHITE's scenario: -430 
[18:00:218] [FINE  ] 1 - score: -430 
[18:00:218] [FINE  ] 1 - Try placing BLACK at: 10,3 
[18:00:218] [FINE  ] WHITE's scenario: -430 
[18:00:218] [FINE  ] 1 - score: -430 
[18:00:218] [FINE  ] 1 - Try placing BLACK at: 10,4 
[18:00:219] [FINE  ] WHITE's scenario: -430 
[18:00:219] [FINE  ] 1 - score: -430 
[18:00:219] [FINE  ] BLACK best move610 and depth is 1 best score is -50(Branch factor:43; Scenarios Evaluated:43) 
[18:00:219] [FINE  ] 2 - score: -50 
[18:02:410] [FINE  ] 2 - Try placing WHITE at: 6,10 
[18:02:414] [FINE  ] 1 - Try placing BLACK at: 4,6 
[18:02:414] [FINE  ] WHITE's scenario: -270 
[18:02:415] [FINE  ] 1 - score: -270 
[18:02:415] [FINE  ] 1 - Try placing BLACK at: 4,8 
[18:02:416] [FINE  ] WHITE's scenario: -210 
[18:02:416] [FINE  ] 1 - score: -210 
[18:02:416] [FINE  ] 1 - Try placing BLACK at: 7,8 
[18:02:417] [FINE  ] WHITE's scenario: -220 
[18:02:417] [FINE  ] 1 - score: -220 
[18:02:417] [FINE  ] 1 - Try placing BLACK at: 8,9 
[18:02:418] [FINE  ] WHITE's scenario: -250 
[18:02:418] [FINE  ] 1 - score: -250 
[18:02:418] [FINE  ] 1 - Try placing BLACK at: 5,12 
[18:02:419] [FINE  ] WHITE's scenario: -280 
[18:02:419] [FINE  ] 1 - score: -280 
[18:02:419] [FINE  ] 1 - Try placing BLACK at: 7,5 
[18:02:419] [FINE  ] WHITE's scenario: -320 
[18:02:420] [FINE  ] 1 - score: -320 
[18:02:420] [FINE  ] 1 - Try placing BLACK at: 7,7 
[18:02:422] [FINE  ] WHITE's scenario: -250 
[18:02:422] [FINE  ] 1 - score: -250 
[18:02:422] [FINE  ] 1 - Try placing BLACK at: 3,8 
[18:02:424] [FINE  ] WHITE's scenario: -330 
[18:02:424] [FINE  ] 1 - score: -330 
[18:02:424] [FINE  ] 1 - Try placing BLACK at: 4,4 
[18:02:425] [FINE  ] WHITE's scenario: -310 
[18:02:425] [FINE  ] 1 - score: -310 
[18:02:425] [FINE  ] 1 - Try placing BLACK at: 8,7 
[18:02:426] [FINE  ] WHITE's scenario: -360 
[18:02:426] [FINE  ] 1 - score: -360 
[18:02:426] [FINE  ] 1 - Try placing BLACK at: 5,4 
[18:02:427] [FINE  ] WHITE's scenario: -270 
[18:02:427] [FINE  ] 1 - score: -270 
[18:02:427] [FINE  ] 1 - Try placing BLACK at: 7,4 
[18:02:428] [FINE  ] WHITE's scenario: -390 
[18:02:428] [FINE  ] 1 - score: -390 
[18:02:428] [FINE  ] 1 - Try placing BLACK at: 7,9 
[18:02:429] [FINE  ] WHITE's scenario: -390 
[18:02:429] [FINE  ] 1 - score: -390 
[18:02:429] [FINE  ] 1 - Try placing BLACK at: 7,12 
[18:02:430] [FINE  ] WHITE's scenario: -390 
[18:02:430] [FINE  ] 1 - score: -390 
[18:02:430] [FINE  ] 1 - Try placing BLACK at: 8,6 
[18:02:431] [FINE  ] WHITE's scenario: -390 
[18:02:431] [FINE  ] 1 - score: -390 
[18:02:431] [FINE  ] 1 - Try placing BLACK at: 4,5 
[18:02:432] [FINE  ] WHITE's scenario: -420 
[18:02:432] [FINE  ] 1 - score: -420 
[18:02:432] [FINE  ] 1 - Try placing BLACK at: 4,10 
[18:02:432] [FINE  ] WHITE's scenario: -420 
[18:02:432] [FINE  ] 1 - score: -420 
[18:02:433] [FINE  ] 1 - Try placing BLACK at: 5,9 
[18:02:433] [FINE  ] WHITE's scenario: -420 
[18:02:433] [FINE  ] 1 - score: -420 
[18:02:433] [FINE  ] 1 - Try placing BLACK at: 5,10 
[18:02:434] [FINE  ] WHITE's scenario: -420 
[18:02:434] [FINE  ] 1 - score: -420 
[18:02:434] [FINE  ] 1 - Try placing BLACK at: 5,11 
[18:02:435] [FINE  ] WHITE's scenario: -420 
[18:02:435] [FINE  ] 1 - score: -420 
[18:02:435] [FINE  ] 1 - Try placing BLACK at: 6,5 
[18:02:436] [FINE  ] WHITE's scenario: -420 
[18:02:436] [FINE  ] 1 - score: -420 
[18:02:436] [FINE  ] 1 - Try placing BLACK at: 7,11 
[18:02:437] [FINE  ] WHITE's scenario: -420 
[18:02:437] [FINE  ] 1 - score: -420 
[18:02:437] [FINE  ] 1 - Try placing BLACK at: 8,3 
[18:02:439] [FINE  ] WHITE's scenario: -420 
[18:02:439] [FINE  ] 1 - score: -420 
[18:02:439] [FINE  ] 1 - Try placing BLACK at: 8,4 
